author_id,name,total_paper_count,total_citation_count,h_index,first_publication_year,last_publication_year,career_span,avg_papers_per_year,first_author_count,last_author_count,single_author_count,mode_venue,unique_venues,venue_diversity,venue_types,conference_journal_ratio,citations_per_paper,institution
2305568826,Hugh Zhang,1,83,1,2024,2024,1,1.0,0,0,0,arXiv.org,1,0.0,,0.0,83.0,
2067996,Germán Kruszewski,52,9232,22,2008,2025,18,2.888888888888889,9,8,1,arXiv.org,19,0.8780785554215552,"{'conference': 24, 'journal': 3}",6.25,177.53846153846155,
2105643848,Hannah Brown,4,282,2,2003,2022,20,0.2,2,0,1,"Conference on Fairness, Accountability and Transparency",2,1.0,{'conference': 2},3.0,70.5,
2064404342,Gretchen Krueger,65,112292,12,2020,2025,6,10.833333333333334,0,0,0,arXiv.org,11,0.8418977480226101,"{'conference': 10, 'journal': 2}",3.6666666666666665,1727.5692307692307,
33754380,Chengbang Ma,104,3114,20,2011,2025,15,6.933333333333334,2,0,0,Antibiotics,38,0.8867029308946536,{'journal': 87},0.011363636363636364,29.942307692307693,
2112211652,Jaesung Tae,11,3026,8,2010,2025,16,0.6875,4,0,0,Conference on Empirical Methods in Natural Language Processing,8,0.9739760316291207,{'conference': 7},8.0,275.09090909090907,
4279554,S. Alizadeh,25,2895,11,2010,2023,14,1.7857142857142858,5,7,0,Cytokine,14,0.9849357563894758,{'journal': 15},0.0625,115.8,
35966970,Chenghao Mou,12,4827,7,2018,2024,7,1.7142857142857142,0,0,0,arXiv.org,4,0.875,{'conference': 2},3.0,402.25,
1431754650,Chen Zhu,33,3425,20,2016,2023,8,4.125,15,1,0,arXiv.org,12,0.8619387973143487,{'conference': 23},24.0,103.78787878787878,
3351938,Hyung Won Chung,47,22058,35,2015,2023,9,5.222222222222222,11,1,2,International Conference on Learning Representations,10,0.8808217536690479,"{'journal': 7, 'conference': 17}",2.25,469.3191489361702,
1992948200,N. Fahmy,9,3579,5,1968,2025,58,0.15517241379310345,0,1,0,North American Chapter of the Association for Computational Linguistics,4,1.0,"{'conference': 1, 'journal': 1}",1.0,397.6666666666667,
5745221,Mike Tian-Jian Jiang,24,4886,7,2005,2022,18,1.3333333333333333,13,0,2,arXiv.org,13,0.8982540318083676,{'conference': 9},10.0,203.58333333333334,
80585393,Nisha Ingrid Simon,6,23,3,2018,2024,7,0.8571428571428571,4,0,2,Canadian AI,3,0.946394630357186,{'conference': 2},3.0,3.8333333333333335,
4950224,Leyu Lin,76,2752,31,2016,2024,9,8.444444444444445,0,36,0,arXiv.org,28,0.9238796101378933,"{'conference': 47, 'journal': 13}",3.4285714285714284,36.21052631578947,
2790926,Mrinmaya Sachan,193,4527,37,2010,2025,16,12.0625,20,77,2,arXiv.org,35,0.7094798033647866,"{'conference': 108, 'journal': 8}",12.11111111111111,23.4559585492228,
3073566,Markus Leippold,143,4274,33,1999,2024,26,5.5,69,39,11,Social Science Research Network,18,0.6600928395305595,"{'journal': 42, 'conference': 11}",0.27906976744186046,29.888111888111887,
2184033219,Matthew Burtell,4,188,3,2022,2024,3,1.3333333333333333,1,0,0,"AAAI/ACM Conference on AI, Ethics, and Society",3,0.9999999999999998,{'conference': 2},3.0,47.0,
2163950075,Jun Shern Chan,6,223,6,2022,2024,3,2.0,1,0,0,Trans. Mach. Learn. Res.,4,1.0,{'conference': 2},3.0,37.166666666666664,
2144129760,Jiaxing Zhang,23,652,11,2019,2023,5,4.6,5,4,0,arXiv.org,14,0.9110200390283936,"{'conference': 12, 'journal': 3}",3.25,28.347826086956523,
1790227,Xuanjing Huang,385,20743,67,1997,2024,28,13.75,4,283,1,Annual Meeting of the Association for Computational Linguistics,71,0.7713423503578388,"{'journal': 29, 'conference': 274}",9.166666666666666,53.87792207792208,Fudan University
2213873871,Chuan Xu,1,227,1,2023,2023,1,1.0,0,0,0,International Journal of Oral Science,1,0.0,{'journal': 1},0.5,227.0,
2345983748,Esuku Dickson Emmanuel,1,0,0,2024,2024,1,1.0,0,0,0,2024 Second International Conference Computational and Characterization Techniques in Engineering & Sciences (IC3TES),1,0.0,,0.0,0.0,
52078780,Piotr Rybak,12,265,6,2017,2024,8,1.5,4,4,2,International Conference on Language Resources and Evaluation,7,0.8697261093006626,"{'conference': 11, 'journal': 2}",4.0,22.083333333333332,
46664096,Jinhyuk Lee,32,8019,20,2017,2023,7,4.571428571428571,10,2,0,Conference on Empirical Methods in Natural Language Processing,15,0.874835074773334,"{'conference': 16, 'journal': 5}",2.8333333333333335,250.59375,Google
2309716429,Chetan Mishra,2,448,2,2024,2025,2,1.0,0,0,0,Science,2,1.0,{'journal': 2},0.3333333333333333,224.0,
2190281960,Madeleine Hahn de Bykhovetz,1,2583,1,2022,2022,1,1.0,0,0,0,arXiv.org,1,0.0,,0.0,2583.0,
121374896,Aliyah R. Hsu,10,118,5,2018,2025,8,1.25,4,0,0,arXiv.org,3,0.8699155297736259,{'conference': 3},4.0,11.8,
2043490,Erik Nijkamp,41,4335,20,2008,2025,18,2.2777777777777777,15,2,1,arXiv.org,18,0.8632357712886919,"{'journal': 7, 'conference': 18}",2.375,105.73170731707317,
1688015,Qun Liu,576,17104,58,2008,2024,17,33.88235294117647,88,204,18,Annual Meeting of the Association for Computational Linguistics,185,0.8719103106459561,"{'journal': 131, 'conference': 206}",1.5681818181818181,29.694444444444443,
2423802,Chengcai Chen,23,351,10,2016,2024,9,2.5555555555555554,0,7,0,AAAI Conference on Artificial Intelligence,17,0.9790481237495696,"{'conference': 15, 'journal': 4}",3.2,15.26086956521739,xiaoi Research
144972524,C. Brito,3,2583,1,2018,2022,5,0.6,0,0,0,arXiv.org,1,0.0,,0.0,861.0,
40466858,Tristan Naumann,55,7932,25,2000,2023,24,2.2916666666666665,2,4,1,arXiv.org,26,0.8962275772430559,"{'conference': 19, 'journal': 9}",2.0,144.21818181818182,Microsoft Research Health Futures
3448427,Elizabeth Salesky,55,4864,24,2010,2025,16,3.4375,16,1,0,International Workshop on Spoken Language Translation,21,0.878353465552622,"{'conference': 38, 'journal': 1}",19.5,88.43636363636364,
1746416,Soujanya Poria,265,30816,74,2010,2025,16,16.5625,38,108,2,arXiv.org,65,0.8029828284056795,"{'conference': 114, 'journal': 53}",2.1296296296296298,116.28679245283018,
2190282134,Roman Castagn'e,4,2697,3,2022,2025,4,1.0,0,0,0,arXiv.org,1,0.0,,0.0,674.25,
2309716880,Liam J. Bartie,5,540,3,2024,2025,2,2.5,0,0,0,bioRxiv,3,0.9206198357143047,{'journal': 6},0.14285714285714285,108.0,
46429989,Nan Duan,202,21674,64,2008,2023,16,12.625,9,67,7,Annual Meeting of the Association for Computational Linguistics,43,0.7967167716613073,"{'conference': 139, 'journal': 17}",7.777777777777778,107.29702970297029,
119994729,Simon Ott,12,2932,9,2019,2023,5,2.4,6,0,0,Scientific Data,10,0.9788379141596313,"{'journal': 5, 'conference': 2}",0.5,244.33333333333334,
2608476,P. Hagoort,773,34626,101,2009,2025,17,45.470588235294116,10,193,83,Journal of Cognitive Neuroscience,64,0.8691772269468263,"{'journal': 194, 'conference': 10}",0.05641025641025641,44.79430789133247,
37585306,John Giorgi,21,3769,11,2018,2023,6,3.5,9,0,0,arXiv.org,10,0.9265160001059998,"{'conference': 6, 'journal': 6}",1.0,179.47619047619048,"University of Toronto, Donnelly Centre for Cellular and Biomolecular Research, Vector Institute for Artificial Intelligence"
2223760889,Zeyu Zhang,17,2242,7,2023,2025,3,5.666666666666667,5,0,0,arXiv.org,11,0.9366347672506407,{'conference': 7},8.0,131.88235294117646,
2190399370,Ammar Khan,3,2599,2,2022,2025,4,0.75,0,0,0,North American Chapter of the Association for Computational Linguistics,2,1.0,{'conference': 1},2.0,866.3333333333334,
3081566,P. LeGresley,24,8111,18,2000,2024,25,0.96,5,2,2,arXiv.org,6,0.753333479941888,"{'conference': 2, 'journal': 2}",1.0,337.9583333333333,
1846258,Noam M. Shazeer,137,200986,40,1999,2025,27,5.074074074074074,9,11,2,arXiv.org,23,0.8414484738162887,"{'conference': 30, 'journal': 7}",3.875,1467.051094890511,
30340989,Chien-Sheng Wu,65,4414,27,2016,2023,8,8.125,12,13,2,Conference on Empirical Methods in Natural Language Processing,27,0.8142837704484767,"{'conference': 39, 'journal': 5}",6.666666666666667,67.9076923076923,Salesforce
37441312,Nurulaqilla Khamis,37,2723,6,2014,2025,12,3.0833333333333335,9,8,1,TELKOMNIKA (Telecommunication Computing Electronics and Control),19,0.9802088610498185,"{'journal': 12, 'conference': 5}",0.46153846153846156,73.5945945945946,
120419790,Jos Rozen,26,7134,13,2018,2025,8,3.25,0,1,0,arXiv.org,9,0.9102780125987132,{'conference': 11},12.0,274.38461538461536,Naver Labs Europe
121817403,Yanjun Qi,215,7943,33,1992,2024,33,6.515151515151516,25,62,0,arXiv.org,122,0.9632680825520782,"{'conference': 15, 'journal': 109}",0.14545454545454545,36.944186046511625,
144212868,Michael Terry,22,2894,18,2010,2023,14,1.5714285714285714,0,8,3,International Conference on Human Factors in Computing Systems,8,0.8204400467370027,"{'conference': 8, 'journal': 1}",4.5,131.54545454545453,
2087344242,Lizhen Tan,6,231,4,2020,2022,3,2.0,1,0,0,Conference on Empirical Methods in Natural Language Processing,4,0.9609640474436812,{'conference': 5},6.0,38.5,
2681954,Y. Gal,218,38184,62,2010,2024,15,14.533333333333333,21,93,4,arXiv.org,40,0.6396430362814902,"{'conference': 68, 'journal': 24}",2.76,175.1559633027523,
39058516,Alexander G. Huth,60,6124,33,2008,2023,16,3.75,7,22,1,bioRxiv,26,0.9195587359666324,"{'journal': 31, 'conference': 8}",0.28125,102.06666666666666,
22319255,Junyi Jessy Li,63,2235,24,2014,2023,10,6.3,8,22,2,Annual Meeting of the Association for Computational Linguistics,19,0.8539391098525996,"{'conference': 45, 'journal': 1}",23.0,35.476190476190474,
153693432,Ji-rong Wen,208,19708,54,2004,2023,20,10.4,0,168,0,arXiv.org,57,0.8651580704599751,"{'conference': 129, 'journal': 25}",5.0,94.75,
2112400,Jacob Andreas,92,10921,51,2010,2023,14,6.571428571428571,20,23,6,Annual Meeting of the Association for Computational Linguistics,22,0.8558575266642965,"{'journal': 3, 'conference': 68}",17.25,118.70652173913044,MIT
2065039862,Andrea Santilli,24,7024,11,1996,2025,30,0.8,4,1,0,arXiv.org,15,0.8684981292443434,{'conference': 10},11.0,292.6666666666667,
1739149407,Anthony Hevia,9,2618,3,2020,2025,6,1.5,1,1,0,arXiv.org,5,0.9283832117695865,{'conference': 4},5.0,290.8888888888889,
150272855,Rishi Bommasani,19,12350,12,2019,2025,7,2.7142857142857144,8,0,3,arXiv.org,9,0.8884563870034702,{'conference': 7},8.0,650.0,
152249303,H. Yin,69,793,15,2005,2025,21,3.2857142857142856,5,10,0,Hua xi kou qiang yi xue za zhi = Huaxi kouqiang yixue zazhi = West China journal of stomatology,33,0.8542356552979852,"{'journal': 44, 'conference': 2}",0.06666666666666667,11.492753623188406,
2190281679,Sinee Sang-aroonsiri,2,2583,1,2022,2022,1,2.0,0,0,0,arXiv.org,1,0.0,,0.0,1291.5,
2257129838,Heng-Tze Cheng,10,1183,7,2023,2025,3,3.3333333333333335,0,0,0,arXiv.org,7,0.9409583900892995,{'conference': 5},6.0,118.3,
13656138,Gérard Dupont,20,2977,8,1968,2023,56,0.35714285714285715,4,0,2,arXiv.org,13,0.970127435900419,"{'conference': 9, 'journal': 1}",5.0,148.85,Mavenoid
153083809,Ruisi Su,9,2818,5,2019,2025,7,1.2857142857142858,1,0,0,North American Chapter of the Association for Computational Linguistics,6,0.9999999999999999,"{'conference': 4, 'journal': 1}",2.5,313.1111111111111,
1690572,Thomas Lukasiewicz,382,12949,56,1994,2024,31,12.32258064516129,52,140,55,arXiv.org,106,0.8922248851362361,"{'journal': 71, 'conference': 168}",2.3472222222222223,33.897905759162306,
2609325,Conglong Li,24,4447,16,2013,2023,11,2.1818181818181817,9,0,0,arXiv.org,14,0.9054584022975297,"{'conference': 14, 'journal': 1}",7.5,185.29166666666666,
10729963,Trishala Neeraj,18,6979,10,2017,2025,9,2.0,0,1,0,arXiv.org,8,0.948450312207479,{'conference': 7},8.0,387.72222222222223,
2637252,N. Usuyama,31,5168,19,2014,2025,12,2.5833333333333335,2,0,0,arXiv.org,17,0.8337327806580367,"{'conference': 7, 'journal': 7}",1.0,166.70967741935485,
121044523,I. Bello,6,2599,2,1987,2025,39,0.15384615384615385,0,0,1,North American Chapter of the Association for Computational Linguistics,2,1.0,{'conference': 1},2.0,433.1666666666667,
2158860079,Eli Bogdanov,6,2605,3,2022,2025,4,1.5,5,0,0,arXiv.org,3,0.7896900821428474,{'conference': 2},3.0,434.1666666666667,
3512025,E. Shenkman,263,6935,46,1993,2023,31,8.483870967741936,15,88,2,Pediatrics,131,0.9370461052858491,"{'journal': 190, 'conference': 9}",0.05235602094240838,26.368821292775664,
2190281954,A. Pestana,2,2595,2,2016,2022,7,0.2857142857142857,0,0,0,arXiv.org,2,1.0,{'journal': 1},0.5,1297.5,
2141726348,E. Zubova,5,140,1,2012,2022,11,0.45454545454545453,0,2,1,Conference on Empirical Methods in Natural Language Processing,4,1.0,"{'conference': 1, 'journal': 3}",0.5,28.0,
51990260,Linyong Nan,31,995,16,2018,2025,8,3.875,6,0,0,Conference on Empirical Methods in Natural Language Processing,8,0.8059688567016474,"{'conference': 16, 'journal': 1}",8.5,32.096774193548384,
22252150,D. Narayanan,42,13140,21,2007,2023,17,2.4705882352941178,10,3,1,arXiv.org,16,0.8689439759148986,"{'conference': 12, 'journal': 4}",2.6,312.85714285714283,
2273789852,Aaron Gokaslan,14,3127,7,2020,2025,6,2.3333333333333335,0,3,1,arXiv.org,6,0.8596610491977074,{'conference': 4},5.0,223.35714285714286,
143994657,Hongtao Xie,174,5647,36,2008,2024,17,10.235294117647058,12,10,0,ACM Multimedia,62,0.8756568001845675,"{'conference': 92, 'journal': 56}",1.631578947368421,32.45402298850575,
2151686157,Elton Zhang,1,789,1,2022,2022,1,1.0,0,0,0,arXiv.org,1,0.0,,0.0,789.0,
2135734748,Thomas Wang,14,9425,11,2021,2023,3,4.666666666666667,1,0,0,arXiv.org,6,0.911188669681059,{'conference': 7},8.0,673.2142857142857,
2531268,Alexander M. Rush,138,26376,59,1998,2023,26,5.3076923076923075,9,69,3,Conference on Empirical Methods in Natural Language Processing,35,0.7812457826431783,"{'conference': 90, 'journal': 12}",7.0,191.1304347826087,Cornell Tech
50106621,Ken Kawamura,12,2589,2,1994,2023,30,0.4,5,4,0,INCOSE International Symposium,3,0.9999999999999998,{'conference': 1},2.0,215.75,
1561777696,Michael J. Muller,34,2802,20,2002,2023,22,1.5454545454545454,5,3,0,International Conference on Intelligent User Interfaces,12,0.8923938105521144,{'conference': 12},13.0,82.41176470588235,
103476203,Stella Biderman,50,16633,31,2015,2024,10,5.0,7,7,2,arXiv.org,19,0.8059048421399126,"{'conference': 21, 'journal': 3}",5.5,332.66,Booz Allen Hamilton
13667364,O. Tieleman,25,952,10,2009,2023,15,1.6666666666666667,9,3,3,International Conference on Learning Representations,7,0.8983741916842145,"{'conference': 6, 'journal': 2}",2.3333333333333335,38.08,
1390846751,Yutao Xie,11,256,8,2020,2023,4,2.75,3,4,0,arXiv.org,9,0.9848586617875463,"{'conference': 4, 'journal': 2}",1.6666666666666667,23.272727272727273,
1702254,M. Srivastava,602,52203,107,2003,2023,21,28.666666666666668,7,325,7,ACM International Conference on Embedded Networked Sensor Systems,187,0.9177980226608912,"{'journal': 39, 'conference': 186}",4.675,86.71594684385381,
1393004790,Robert Verkuil,9,5421,8,2019,2025,7,1.2857142857142858,1,0,1,bioRxiv,2,0.5435644431995964,{'journal': 8},0.1111111111111111,602.3333333333334,
2082057793,Daniel Molano,7,2601,2,2015,2025,11,0.6363636363636364,2,1,0,North American Chapter of the Association for Computational Linguistics,3,0.9999999999999998,"{'conference': 1, 'journal': 1}",1.0,371.57142857142856,
2111313627,Douwe Kiela,39,6179,22,2020,2025,6,6.5,1,13,0,arXiv.org,16,0.892825575572093,"{'conference': 21, 'journal': 3}",5.5,158.43589743589743,
152358188,Chenglei Si,20,3628,13,2019,2025,7,2.857142857142857,15,0,0,arXiv.org,9,0.8510756001662168,"{'conference': 9, 'journal': 3}",2.5,181.4,
2068083519,Steven I. Ross,17,642,9,2020,2025,6,2.8333333333333335,3,1,0,IUI Workshops,8,0.899553486800372,{'conference': 9},10.0,37.76470588235294,
3317152,Oana-Maria Camburu,18,2729,12,2015,2023,9,2.0,5,0,1,Annual Meeting of the Association for Computational Linguistics,8,0.9268796874098556,{'conference': 12},13.0,151.61111111111111,University of Oxford
2003112059,Nikos Deligiannis,60,395,12,2020,2025,6,10.0,0,42,1,"IEEE International Conference on Acoustics, Speech, and Signal Processing",34,0.9141704838209286,"{'conference': 38, 'journal': 10}",3.5454545454545454,6.583333333333333,
2242949919,F. Khan,65,1445,17,2023,2025,3,21.666666666666668,0,29,0,arXiv.org,20,0.7750946725350241,"{'conference': 32, 'journal': 3}",8.25,22.23076923076923,
2153847526,Qiuhui Shi,9,140,6,2014,2023,10,0.9,1,3,0,Conference on Empirical Methods in Natural Language Processing,6,0.935944697445866,"{'journal': 3, 'conference': 3}",1.0,15.555555555555555,
2003696840,Christopher Akiki,25,4404,11,2020,2025,6,4.166666666666667,8,0,0,arXiv.org,13,0.9138427769463798,"{'conference': 13, 'journal': 1}",7.0,176.16,Leipzig University
30300197,Weizhe Yuan,23,6200,11,2021,2024,4,5.75,6,0,0,arXiv.org,10,0.9030899869919434,"{'conference': 10, 'journal': 2}",3.6666666666666665,269.5652173913044,
2293408,S. Requena,10,2747,7,2003,2022,20,0.5,0,3,0,The international journal of high performance computing applications,6,0.9755037590061084,"{'journal': 2, 'conference': 2}",1.0,274.7,
2085709,Aston Zhang,65,5955,31,2014,2023,10,6.5,10,3,2,International Conference on Learning Representations,30,0.9102628915089136,"{'conference': 38, 'journal': 6}",5.571428571428571,91.61538461538461,
2061071908,Yoann Dupont,19,1142,6,2013,2025,13,1.4615384615384615,2,2,1,International Conference on Language Resources and Evaluation,13,0.9654175532860073,{'conference': 13},14.0,60.10526315789474,
1388156275,Iulia Turc,12,1908,7,2019,2024,6,2.0,4,0,0,arXiv.org,7,0.9708357627258162,"{'conference': 4, 'journal': 2}",1.6666666666666667,159.0,
71790825,Daxin Jiang,131,12972,45,2008,2025,18,7.277777777777778,5,60,1,Annual Meeting of the Association for Computational Linguistics,32,0.8265585256008415,"{'conference': 92, 'journal': 13}",6.642857142857143,99.02290076335878,
2309898411,Jun Gong,2,448,2,2024,2025,2,1.0,0,0,0,Science,2,1.0,{'journal': 2},0.3333333333333333,224.0,
1776220,Zhiwu Lu,149,5786,34,2005,2023,19,7.842105263157895,39,30,8,arXiv.org,61,0.9262727063221409,"{'conference': 86, 'journal': 31}",2.71875,38.83221476510067,
51056532,Zhangyin Feng,19,6229,12,2018,2025,8,2.375,8,0,0,arXiv.org,11,0.9181017582212984,"{'conference': 8, 'journal': 4}",1.8,327.8421052631579,
2128141801,Zhi-Yang Chen,7,1869,4,2020,2025,6,1.1666666666666667,0,0,0,The Plant Cell,4,0.8962406251802889,{'journal': 5},0.16666666666666666,267.0,
40655309,Prithviraj Sen,117,8390,27,2006,2023,18,6.5,16,13,3,Encyclopedia of Machine Learning,29,0.6588712988049863,"{'conference': 24, 'journal': 12}",1.9230769230769231,71.7094017094017,
2309718586,Deniz Oktay,2,448,2,2024,2025,2,1.0,0,0,0,Science,2,1.0,{'journal': 2},0.3333333333333333,224.0,
2075459,Danish Contractor,48,4866,17,2009,2023,15,3.2,21,2,0,arXiv.org,23,0.9013639480608922,"{'conference': 29, 'journal': 6}",4.285714285714286,101.375,IBM Research
2125818054,Mariama Drame,26,3588,4,2019,2024,6,4.333333333333333,0,8,0,Conference on Empirical Methods in Natural Language Processing,3,0.8649735207179272,{'conference': 4},5.0,138.0,
1879523878,Mario Sanger,3,2645,3,2022,2023,2,1.5,1,0,0,GigaScience,3,0.9999999999999998,"{'journal': 1, 'conference': 1}",1.0,881.6666666666666,
2829848,Sungdong Kim,32,8087,19,2018,2024,7,4.571428571428571,6,1,0,Conference on Empirical Methods in Natural Language Processing,13,0.8779193815979304,{'conference': 23},24.0,252.71875,NAVER AI LAB
40894826,Muzammal Naseer,76,6433,26,2018,2025,8,9.5,14,1,0,arXiv.org,24,0.850898557290431,"{'conference': 44, 'journal': 5}",7.5,84.64473684210526,
2848048,Jekaterina Novikova,58,6838,20,2011,2023,13,4.461538461538462,16,13,6,arXiv.org,26,0.8820406980185111,"{'conference': 19, 'journal': 8}",2.2222222222222223,117.89655172413794,Vanguard
2190281321,Priscilla Amuok,7,2608,2,2022,2024,3,2.3333333333333335,0,0,0,International Conference on Language Resources and Evaluation,3,0.9999999999999998,{'conference': 2},3.0,372.57142857142856,
145814654,Samson Tan,22,3709,16,2020,2023,4,5.5,5,2,0,arXiv.org,13,0.9415593781188417,"{'conference': 10, 'journal': 1}",5.5,168.5909090909091,
1745455,D. Ellis,434,27849,72,1990,2023,34,12.764705882352942,53,159,130,"IEEE International Conference on Acoustics, Speech, and Signal Processing",60,0.7912149703843522,"{'conference': 125, 'journal': 31}",3.9375,64.16820276497695,
2113323573,Heng Ji,109,5023,34,2014,2023,10,10.9,2,37,0,Conference on Empirical Methods in Natural Language Processing,31,0.7909793040448008,"{'conference': 78, 'journal': 2}",26.333333333333332,46.08256880733945,
2078190504,Ahmed Alemran,8,75,3,2019,2024,6,1.3333333333333333,1,0,0,2024 Second International Conference Computational and Characterization Techniques in Engineering & Sciences (IC3TES),6,0.967132018086354,{'journal': 2},0.3333333333333333,9.375,
2116420702,Silas L. Wang,9,2652,4,2007,2023,17,0.5294117647058824,2,0,1,Clinical Ophthalmology,4,1.0,{'journal': 3},0.25,294.6666666666667,
2027599537,Leo Gao,23,30713,16,2020,2024,5,4.6,3,1,1,arXiv.org,10,0.8114148672834887,{'conference': 8},9.0,1335.3478260869565,EleutherAI
49176273,Yu Wu,51,12389,32,2013,2024,12,4.25,7,1,0,Interspeech,15,0.8592721447064463,"{'conference': 39, 'journal': 3}",10.0,242.92156862745097,DeepSeek AI
38123220,Wasi Uddin Ahmad,47,3015,23,2016,2025,10,4.7,22,1,1,arXiv.org,14,0.8878744739382987,"{'conference': 27, 'journal': 4}",5.6,64.14893617021276,"University of California, Los Angeles"
2029314697,Miruna Clinciu,19,3435,10,2019,2025,7,2.7142857142857144,4,0,0,North American Chapter of the Association for Computational Linguistics,12,0.9636983369426122,{'conference': 9},10.0,180.78947368421052,Edinburgh Centre for Robotics
2110935237,Jong Wook Kim,12,44171,10,2017,2022,6,2.0,4,0,0,arXiv.org,7,0.9487695103589051,"{'conference': 6, 'journal': 1}",3.5,3680.9166666666665,
2893664,Zeynep Akata,133,19735,49,2011,2023,13,10.23076923076923,11,67,1,Computer Vision and Pattern Recognition,35,0.8291240543997974,"{'conference': 61, 'journal': 13}",4.428571428571429,148.38345864661653,
50175330,Ming Gong,68,7237,24,2019,2024,6,11.333333333333334,2,0,0,arXiv.org,24,0.8473220212216591,"{'conference': 40, 'journal': 6}",5.857142857142857,106.42647058823529,
2186056193,Zhenting Qi,13,465,9,2022,2024,3,4.333333333333333,5,0,0,Conference on Empirical Methods in Natural Language Processing,6,0.9104712149289941,{'conference': 10},11.0,35.76923076923077,
2268719243,Abhijit Das,2,228,2,2023,2024,2,1.0,0,1,0,IEEE International Conference on Automatic Face & Gesture Recognition,2,1.0,{'conference': 2},3.0,114.0,
2064894364,Dung Ngoc Thai,14,417,5,2015,2023,9,1.5555555555555556,6,0,1,Conference on Empirical Methods in Natural Language Processing,9,0.9731973151785932,{'conference': 7},8.0,29.785714285714285,University of Massachusetts Amherst
145307652,Li Dong,117,26643,61,2011,2025,15,7.8,12,0,1,arXiv.org,28,0.8206064864744667,"{'journal': 11, 'conference': 70}",5.916666666666667,227.71794871794873,Microsoft Research
2204899770,Alexander Derry,7,695,5,2017,2025,9,0.7777777777777778,2,0,0,bioRxiv,5,0.9165164431996023,"{'journal': 6, 'conference': 1}",0.2857142857142857,99.28571428571429,
49299019,Junnan Li,53,21826,30,2016,2023,8,6.625,25,0,0,arXiv.org,21,0.9210280471136977,"{'conference': 29, 'journal': 7}",3.75,411.811320754717,
79512668,E. G. Ponferrada,3,2777,3,2018,2023,6,0.5,1,0,0,Neural Information Processing Systems,2,1.0,{'conference': 1},2.0,925.6666666666666,
2311090351,Renjie Yang,18,293,6,2022,2025,4,4.5,1,0,0,Frontiers in Public Health,13,0.9665385514523047,{'journal': 18},0.05263157894736842,16.27777777777778,
2183598223,Adi Simhi,8,2643,5,2022,2025,4,2.0,7,0,0,arXiv.org,2,0.7219280948873623,{'conference': 1},2.0,330.375,
66247317,Canwen Xu,30,7043,18,2019,2023,5,6.0,17,0,0,Annual Meeting of the Association for Computational Linguistics,13,0.9137080707266794,"{'conference': 20, 'journal': 2}",7.0,234.76666666666668,
1429833598,Idris Abdulmumin,31,3214,12,2019,2023,5,6.2,12,3,0,arXiv.org,15,0.9112100585457693,"{'conference': 13, 'journal': 2}",4.666666666666667,103.6774193548387,"Ahmadu Bello University, Zaria"
1520031992,Jay Yoon Lee,9,324,8,2005,2023,19,0.47368421052631576,2,1,0,Annual Meeting of the Association for Computational Linguistics,6,0.967132018086354,{'conference': 7},8.0,36.0,
2257007291,Thomas Wolf,57,3489,7,2008,2024,17,3.3529411764705883,10,0,0,Conference on Empirical Methods in Natural Language Processing,4,0.9211854965885543,{'conference': 5},6.0,61.21052631578947,
144407394,Han Wang,11,4927,10,2020,2025,6,1.8333333333333333,5,0,0,arXiv.org,5,0.8787409903782898,"{'conference': 4, 'journal': 2}",1.6666666666666667,447.90909090909093,University of North Carolina at Chapel Hill
2149202150,Yankai Lin,60,5328,29,2020,2024,5,12.0,0,1,0,Annual Meeting of the Association for Computational Linguistics,18,0.8592982074418234,"{'conference': 33, 'journal': 6}",4.857142857142857,88.8,
2268491803,Yacine Jernite,53,3621,8,2008,2025,18,2.9444444444444446,1,2,0,arXiv.org,10,0.8746845143040606,"{'conference': 6, 'journal': 1}",3.5,68.32075471698113,
2228109,Caiming Xiong,209,30987,72,2007,2023,17,12.294117647058824,17,54,2,arXiv.org,51,0.7815721043204367,"{'conference': 120, 'journal': 16}",7.117647058823529,148.26315789473685,Salesforce Research
1736651,S. Levine,553,146532,163,2016,2023,8,69.125,4,287,6,arXiv.org,32,0.6746502177253841,"{'conference': 310, 'journal': 10}",28.272727272727273,264.9764918625678,
2152509786,Lei Wang,16,2066,6,2016,2025,10,1.6,8,1,0,arXiv.org,12,0.9641843565827053,{'conference': 8},9.0,129.125,
2119822136,H.A. Jones,6,2605,3,1997,2025,29,0.20689655172413793,0,0,0,North American Chapter of the Association for Computational Linguistics,3,0.9999999999999998,"{'conference': 1, 'journal': 1}",1.0,434.1666666666667,
2361305,Arezoo Abdollahi,4,2614,3,2012,2022,11,0.36363636363636365,2,1,0,Journal of Alloys and Compounds,3,0.9999999999999998,{'journal': 2},0.3333333333333333,653.5,
2144226697,Xiangyang Liu,15,2848,11,2019,2025,7,2.142857142857143,4,0,0,arXiv.org,8,0.9109715213264661,"{'conference': 6, 'journal': 2}",2.3333333333333335,189.86666666666667,Fudan University
138609838,Patrick von Platen,46,7525,14,2019,2025,7,6.571428571428571,2,2,0,arXiv.org,6,0.8027482884544466,{'conference': 9},10.0,163.58695652173913,
3159346,Sebastian Gehrmann,65,21051,34,2015,2023,9,7.222222222222222,15,9,1,arXiv.org,25,0.835210589320836,"{'conference': 27, 'journal': 9}",2.8,323.8615384615385,Google Research
9294251,R. Kromann,22,2824,8,1961,2022,62,0.3548387096774194,11,3,3,Journal of Animal Science,3,0.6223659728744494,{'journal': 8},0.1111111111111111,128.36363636363637,
